file	destination	classification	blockers	workstreams
com/maddyhome/idea/vim/api/VirtualBufferGroup.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/api/VirtualBufferKind.kt	commonMain	-	-	-
com/maddyhome/idea/vim/autocmd/AutoCmdEvent.kt	commonMain	-	-	-
com/maddyhome/idea/vim/command/Argument.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/handler/EditorActionHandlerBase.kt)	W2-keystroke;W3-reflect;W4-java-util	W2,W3,W4
com/maddyhome/idea/vim/command/Command.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/command/CommandBuilder.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/command/CommandFlags.kt	commonMain	-	-	-
com/maddyhome/idea/vim/command/DuplicableOperatorAction.kt	commonMain	-	-	-
com/maddyhome/idea/vim/command/MappingMode.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/command/MappingProcessor.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/command/MappingState.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/command/OperatorArguments.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/common/ArgumentCapturer.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/handler/EditorActionHandlerBase.kt)	W2-keystroke;W3-reflect;W4-java-util	W2,W3,W4
com/maddyhome/idea/vim/common/ChangesListener.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/CommandAlias.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/common/CurrentCommandState.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/DigraphResult.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/DigraphSequence.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/common/Direction.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/EditorListener.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/common/ExtendedPictographics.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/Graphemes.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/InsertSequence.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/IsReplaceCharListener.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/common/Listener.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/ListenerOwner.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/LiveRange.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/MacroRecordingListener.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/ModeChangeListener.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/common/TextRange.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/VimCopiedText.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/VimEditorReplaceMask.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/common/VimListenersNotifier.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/common/VimPluginListener.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/VimRegisterListener.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/common/VimRing.kt	commonMain	-	-	-
com/maddyhome/idea/vim/common/VimVisualGroup.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/common/VimYankListener.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/VimCaret.kt)	W2-keystroke	W2
com/maddyhome/idea/vim/diagnostic/VimLogger.kt	jvmMain	direct	W3-reflect	W3
com/maddyhome/idea/vim/ex/ExException.kt	commonMain	-	-	-
com/maddyhome/idea/vim/ex/ExExceptions.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/helper/EngineMessageHelper.kt)	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/ex/ranges/Address.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/ex/ranges/LineRange.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/ex/ranges/Range.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/extension/ExtensionBean.kt	commonMain	-	-	-
com/maddyhome/idea/vim/extension/ExtensionHandler.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/extension/ExtensionLoader.kt	commonMain	-	-	-
com/maddyhome/idea/vim/extension/JsonExtensionProvider.kt	commonMain	-	-	-
com/maddyhome/idea/vim/extension/LazyExtensionFunctionInstance.kt	jvmMain	direct	W3-reflect;W4-java-lang	W3,W4
com/maddyhome/idea/vim/extension/LazyVimExtension.kt	jvmMain	direct	W4-java-lang	W4
com/maddyhome/idea/vim/group/SearchGroup.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/group/StringUtil.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/group/TabService.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/group/VimWindowGroup.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/VimCaret.kt)	W2-keystroke	W2
com/maddyhome/idea/vim/group/WindowGroupBase.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/VimCaret.kt)	W2-keystroke	W2
com/maddyhome/idea/vim/group/visual/EngineVisualGroup.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/group/visual/EngineVisualModeHelper.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/VimCaret.kt)	W2-keystroke	W2
com/maddyhome/idea/vim/group/visual/VimSelection.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/group/visual/VisualChange.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/group/visual/VisualOperation.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/handler/ChangeEditorActionHandler.kt	jvmMain	direct	W4-java-lang	W4
com/maddyhome/idea/vim/handler/EditorActionHandlerBase.kt	jvmMain	direct	W2-keystroke;W3-reflect;W4-java-util	W2,W3,W4
com/maddyhome/idea/vim/handler/ExternalActionHandler.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/handler/Motion.kt	commonMain	-	-	-
com/maddyhome/idea/vim/handler/MotionActionHandler.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/handler/SpecialKeyHandlers.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/handler/TextObjectActionHandler.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/handler/VimActionHandler.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/handler/VisualOperatorActionHandler.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/helper/CharacterHelper.kt	jvmMain	direct	W4-java-lang	W4
com/maddyhome/idea/vim/helper/CodeWrapper.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/helper/EngineStringHelper.kt)	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/helper/CommentLeaderParser.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/helper/EngineStringHelper.kt)	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/helper/CommenterToComments.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/helper/EngineStringHelper.kt)	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/helper/EngineHelper.kt	jvmMain	direct	W3-reflect;W4-java-util	W3,W4
com/maddyhome/idea/vim/helper/EngineMessageHelper.kt	jvmMain	direct	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/helper/EngineModeExtensions.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/helper/EngineStringHelper.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/helper/FiletypePresets.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/helper/EngineStringHelper.kt)	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/helper/NumberType.kt	commonMain	-	-	-
com/maddyhome/idea/vim/helper/SearchOptions.kt	commonMain	-	-	-
com/maddyhome/idea/vim/helper/StrictMode.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/diagnostic/VimLogger.kt)	W3-reflect	W3
com/maddyhome/idea/vim/helper/StringAndKeys.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/helper/VimLockLabel.kt	commonMain	-	-	-
com/maddyhome/idea/vim/helper/VimNlsSafe.kt	commonMain	-	-	-
com/maddyhome/idea/vim/history/HistoryBlock.kt	commonMain	-	-	-
com/maddyhome/idea/vim/history/HistoryEntry.kt	commonMain	-	-	-
com/maddyhome/idea/vim/history/VimHistory.kt	commonMain	-	-	-
com/maddyhome/idea/vim/history/VimHistoryBase.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/diagnostic/VimLogger.kt)	W3-reflect	W3
com/maddyhome/idea/vim/impl/state/VimStateMachineImpl.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/key/AbbreviationEntry.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/command/MappingMode.kt)	W4-java-util	W4
com/maddyhome/idea/vim/key/AbbreviationMatching.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/key/AbbreviationSession.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/key/KeyConsumer.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/key/KeyMapping.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/key/KeySource.kt	jvmMain	direct	W2-awt	W2
com/maddyhome/idea/vim/key/KeyStack.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/key/KeyStrokeTrie.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/key/MappingInfo.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/key/Nodes.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/key/OperatorFunction.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/key/RequiredShortcut.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/key/ShortcutOwner.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/key/consumers/CharArgumentConsumer.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/key/consumers/CommandCountConsumer.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/key/consumers/CommandKeyConsumer.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/key/consumers/DeleteCommandCountConsumer.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/key/consumers/DigraphConsumer.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/key/consumers/EditorResetConsumer.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/key/consumers/ForcedMotionConsumer.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/key/consumers/LangMapConsumer.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/key/consumers/ModalInputConsumer.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/key/consumers/ModeInputConsumer.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/key/consumers/SelectRegisterConsumer.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/key/consumers/StartSelectRegisterConsumer.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/key/interceptors/VimInputInterceptor.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/key/interceptors/VimInputInterceptorBase.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/listener/ListenerSuppressor.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/diagnostic/VimLogger.kt)	W3-reflect	W3
com/maddyhome/idea/vim/macro/VimMacro.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/macro/VimMacroBase.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/KeyHandler.kt)	W2-keystroke;W4-java-util	W2,W4
com/maddyhome/idea/vim/mark/Jump.kt	commonMain	-	-	-
com/maddyhome/idea/vim/mark/Marks.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/mark/VimMarkConstants.kt	commonMain	-	-	-
com/maddyhome/idea/vim/options/Option.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/options/OptionAccessScope.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/options/OptionChangeListener.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/options/OptionConstants.kt	commonMain	-	-	-
com/maddyhome/idea/vim/options/OptionDeclaredScope.kt	commonMain	-	-	-
com/maddyhome/idea/vim/options/helpers/ClipboardOptionHelper.kt	commonMain	-	-	-
com/maddyhome/idea/vim/options/helpers/GuiCursorOptionHelper.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/options/helpers/KeywordOptionHelper.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/options/helpers/LangMapOptionHelper.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/Options.kt)	W4-java-lang	W4
com/maddyhome/idea/vim/put/ProcessedTextData.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/put/PutData.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/VimCaret.kt)	W2-keystroke	W2
com/maddyhome/idea/vim/put/VimPut.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/put/VimPutBase.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/regexp/CharPointer.kt	jvmMain	direct	W4-java-io;W4-java-util	W4
com/maddyhome/idea/vim/regexp/VimRegex.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/regexp/VimRegexErrors.kt	commonMain	-	-	-
com/maddyhome/idea/vim/regexp/VimRegexException.kt	commonMain	-	-	-
com/maddyhome/idea/vim/regexp/VimRegexOptions.kt	commonMain	-	-	-
com/maddyhome/idea/vim/regexp/engine/VimRegexEngine.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/NFA.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/NFAAssertion.kt	jvmMain	transitive(+4 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/NFAState.kt	jvmMain	transitive(+3 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/NFATransition.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/BackreferenceMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/CharacterMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/CollectionMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/ColumnMatchers.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/CursorMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/DotMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/EndOfFileMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/EndOfLineMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/EndOfWordMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/EpsilonMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/LineMatchers.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/MarkMatchers.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/Matcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/MatcherResult.kt	commonMain	-	-	-
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/PredicateMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/StartOfFileMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/StartOfLineMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/StartOfWordMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/nfa/matcher/VisualAreaMatcher.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/strategies/BacktrackingStrategy.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/strategies/ImplicitDFAStrategy.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/engine/strategies/SimulationResult.kt	commonMain	-	-	-
com/maddyhome/idea/vim/regexp/engine/strategies/SimulationStrategy.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/regexp/match/VimMatchGroup.kt	commonMain	-	-	-
com/maddyhome/idea/vim/regexp/match/VimMatchGroupCollection.kt	commonMain	-	-	-
com/maddyhome/idea/vim/regexp/match/VimMatchResult.kt	commonMain	-	-	-
com/maddyhome/idea/vim/regexp/parser/BracketNormalizer.kt	commonMain	-	-	-
com/maddyhome/idea/vim/regexp/parser/VimRegexParser.kt	jvmMain	direct	W1-antlr	W1
com/maddyhome/idea/vim/regexp/parser/VimRegexParserResult.kt	jvmMain	direct	W1-antlr	W1
com/maddyhome/idea/vim/regexp/parser/error/BailErrorLexer.kt	jvmMain	direct	W1-antlr	W1
com/maddyhome/idea/vim/regexp/parser/error/VimRegexParserErrorStrategy.kt	jvmMain	direct	W1-antlr	W1
com/maddyhome/idea/vim/regexp/parser/error/VimRegexParserException.kt	commonMain	-	-	-
com/maddyhome/idea/vim/regexp/parser/visitors/CollectionElementVisitor.kt	jvmMain	direct	W1-antlr;W4-java-lang	W1,W4
com/maddyhome/idea/vim/regexp/parser/visitors/MultiVisitor.kt	jvmMain	direct	W1-antlr	W1
com/maddyhome/idea/vim/regexp/parser/visitors/PatternVisitor.kt	jvmMain	direct	W1-antlr;W4-java-lang	W1,W4
com/maddyhome/idea/vim/register/Register.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/register/RegisterConstants.kt	commonMain	-	-	-
com/maddyhome/idea/vim/register/VimRegisterGroup.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/register/VimRegisterGroupBase.kt	jvmMain	direct	W2-keystroke;W4-java-lang;W4-java-util	W2,W4
com/maddyhome/idea/vim/state/KeyHandlerState.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/command/CommandBuilder.kt)	W2-keystroke	W2
com/maddyhome/idea/vim/state/VimStateMachine.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/state/mode/CtrlXCompletionMode.kt	commonMain	-	-	-
com/maddyhome/idea/vim/state/mode/Mode.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/state/mode/editorExtensions.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/state/mode/modeExtensions.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/CommandScopeImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/DigraphScopeImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/ListenerScopeImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/MappingScopeImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/ModalInputImpl.kt	jvmMain	direct	W2-awt;W2-keystroke	W2
com/maddyhome/idea/vim/thinapi/Modes.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/OptionScopeImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/OutputPanelScopeImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/Path.kt	jvmMain	direct	W4-java-io	W4
com/maddyhome/idea/vim/thinapi/StorageScopeImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/TabScopeImpl.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/TextObjectScopeImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/KeyHandler.kt)	W2-keystroke;W4-java-util	W2,W4
com/maddyhome/idea/vim/thinapi/TextScopeImpl.kt	commonMain	-	-	-
com/maddyhome/idea/vim/thinapi/ThinApi.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/VimCaret.kt)	W2-keystroke	W2
com/maddyhome/idea/vim/thinapi/VariableScopeImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
